Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Sector,Analyst rating,Industry,"Performance %, Year to date","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months",Average daily range %,"Exponential moving average, 20, 1 day","Exponential moving average, 9, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Simple moving average, 7, 1 day","Simple moving average, 60, 1 day","Price × volume (turnover), 1 day","Price × volume (turnover), 1 day - Currency"
SKN,Skin Elements Ltd.,0.004,AUD,-20,1583189,5.849667092807572,17329170,AUD,Consumer non-durables,No rating,Household/Personal care,-20,0,-33.333333333333336,-42.857142857142854,-20,7.142857142857147,0.005065099336114772,0.004822673357543862,0.005331411892528356,0.0050885054020800334,0.004857142857142853,0.005666666666666667,6332.756,AUD
RKB,Rokeby Resources Limited,0.003,AUD,0,10000000,5.786769465925737,8930190,AUD,Non-energy minerals,No rating,Other metals/Minerals,0,-25,-25,-40,-25,4.761904761904128,0.00327242877346251,0.0030713768638339707,0.0035793266238224016,0.004544013745824478,0.003000000000000005,0.003933333333333344,30000,AUD
FPC,Fat Prophets Global Contrarian Fund Ltd.,1.38,AUD,0,56800,5.786235279735952,44103282,AUD,Miscellaneous,No rating,Investment trusts,-5.479452054794526,4.5454545454545325,8.235294117647058,-6.122448979591842,-14.814814814814827,1.49068322981385,1.3193431429822515,1.3344390487465174,1.3481231646863587,1.3706163663897135,1.3307142857142842,1.3708333333333333,78384,AUD
EMT,eMetals Limited,0.046,AUD,0,256331,5.364705636131517,4485005,AUD,Non-energy minerals,No rating,Other metals/Minerals,-23.333333333333332,-2.127659574468087,-8.000000000000007,-34.28571428571429,-34.28571428571429,2.6397515527950204,0.04749809532501008,0.045533494924290825,0.05560442063030336,0.061346124381991815,0.045285714285714276,0.061533333333333336,11791.226,AUD
TGH,Terragen Holdings Ltd,0.02,AUD,5.263157894736847,824904,5.207378799146016,15640780,AUD,Health technology,No rating,Biotechnology,-13.043478260869563,5.263157894736847,11.111111111111121,25,-9.090909090909085,5.000000000000143,0.018812486502179177,0.01911369559380487,0.019276324855325468,0.023425719411333666,0.019428571428571444,0.019350000000000003,16498.08,AUD
GBL,Great Bear Exploration Ltd,0.016,AUD,-5.8823529411764754,3623195,5.1710139094643175,11878721,AUD,Energy minerals,No rating,Integrated oil,-15.789473684210524,-5.8823529411764754,-11.111111111111104,-94.66666666666667,-94.66666666666667,5.357142857142669,0.022327057241899137,0.01665103606812536,0.0675429483670168,0.24855856642433494,0.01671428571428572,0.10636666666666665,57971.12,AUD
PCG,Pengana Capital Group Ltd.,0.72,AUD,0,78071,5.169135222103779,66999971,AUD,Miscellaneous,No rating,Investment trusts,7.462686567164168,-0.6896551724137937,-13.253012048192769,-6.493506493506499,-8.860759493670894,1.4880952380951713,0.738892879894164,0.7225026694903038,0.7610519874041721,0.7613304484028263,0.7199999999999969,0.7784166666666664,56211.119999999995,AUD
MGT,Magnetite Mines Ltd.,0.019,AUD,11.76470588235293,634559,5.0374818901700635,4998910,AUD,Non-energy minerals,No rating,Other metals/Minerals,-64.52669935313503,0,5.555555555555561,-38.70967741935484,-68.07403060994731,3.383458646616195,0.018473698702087246,0.018233125407704012,0.020716063682302773,0.040077808356543794,0.018285714285714412,0.021466666666666762,12056.621,AUD
HAW,Hawthorn Resources Limited,0.078,AUD,1.2987012987012998,207577,5.028074102064743,26131219,AUD,Non-energy minerals,No rating,Precious metals,-25.71428571428571,1.2987012987012998,8.333333333333341,-21.212121212121218,-40,2.0146520146519427,0.07663981774147446,0.07671368436902658,0.0830725174327896,0.0866974892122961,0.07785714285714283,0.08793333333333327,16191.006,AUD
UNT,Unith Ltd,0.006,AUD,0,22894447,4.947653234326301,10530374,AUD,Technology services,No rating,Packaged software,-33.33333333333333,-14.285714285714286,-25,-25,-25,10.714285714285758,0.00672539031535739,0.006159658866160631,0.0076945981490454595,0.00839404742035447,0.006142857142857144,0.00843333333333334,137366.682,AUD
IMA,Image Resources NL,0.019,AUD,-5.000000000000004,2866561,4.9453154462730895,22859748,AUD,Non-energy minerals,Strong buy,Other metals/Minerals,-66.66666666666667,-5.000000000000004,-17.39130434782609,-51.282051282051285,-65.45454545454547,4.511278195489423,0.020356911254412552,0.019777987035139732,0.024021424366522996,0.04211231011218874,0.020142857142856897,0.024549999999999874,54464.659,AUD
ADD,Adavale Resources Limited,0.041,AUD,17.14285714285714,2734040,4.814361873065771,14972803,AUD,Non-energy minerals,No rating,Other metals/Minerals,-12.765957446808509,17.14285714285714,5.128205128205133,-19.607843137254896,-18,3.8327526132407717,0.03714046970712791,0.03738886822565755,0.03839382368105618,0.043078983039415986,0.03714285714285715,0.038600000000000044,112095.64,AUD
MEL,Metgasco Ltd,0.009,AUD,-10.000000000000009,387215,4.740564536270281,367423,AUD,Energy minerals,No rating,Oil & gas production,-66.66666666666667,12.49999999999999,-25.000000000000007,-43.75,-60.86956521739131,6.34920634920641,0.01198046726568668,0.011266941521387314,0.014092415585548097,0.05984871665954881,0.011571428571428578,0.013683333333333327,3484.935,AUD
RBR,RBR Group Ltd,0.016,AUD,-5.8823529411764754,1001205,4.595312089071134,2529225,AUD,Commercial services,No rating,Personnel services,-15.789473684210524,0,0,-20,-42.857142857142854,1.7857142857145194,0.0168528034233724,0.016496596283475676,0.01820693487705955,0.027429305961304152,0.016571428571428532,0.018583333333333344,16019.28,AUD
URF,US Masters Residential Property Fund,0.125,AUD,0,1783629,4.486254717332316,113594468,AUD,Finance,No rating,Real estate investment trusts,-56.89655172413792,-21.875000000000004,-21.875000000000004,-16.666666666666664,-34.21052631578947,1.600000000000068,0.15322727053481902,0.14829648282261185,0.156903279243995,0.20701319729657874,0.15142857142856922,0.15233333333333315,222953.625,AUD
CGS,Cogstate Ltd,2.64,AUD,-5.376344086021502,2020225,4.422693685293839,475774192,AUD,Commercial services,Strong buy,Miscellaneous commercial services,16.299559471365644,-0.3773584905660297,-2.222222222222224,1.5384615384615399,13.793103448275875,3.9772727272727937,2.6681148090204236,2.6952696769755033,2.646388516617792,2.4068654475476645,2.727142857142854,2.676500000000002,5333394,AUD
KRM,Kingsrose Mining Ltd,0.023,AUD,0,999569,4.411150902138345,16577583,AUD,Non-energy minerals,No rating,Precious metals,-41.02564102564103,4.545454545454549,-4.1666666666666705,-23.333333333333332,-41.02564102564103,1.8633540372673778,0.02338012853207583,0.02304515424431175,0.024843128530062417,0.03207856041184078,0.02314285714285717,0.024866666666666832,22990.087,AUD
WAU,WA Gold Limited,0.017,AUD,-19.047619047619047,20006302,4.355152420632322,25262072,AUD,Non-energy minerals,No rating,Precious metals,-22.72727272727272,-26.086956521739125,-5.555555555555542,-43.33333333333333,-55.263157894736835,11.76470588235293,0.01976000749770562,0.020154572369860936,0.020670083168941884,0.022734081515156056,0.02100000000000001,0.02040000000000001,340107.134,AUD
VRS,Veris Limited,0.051,AUD,0,479112,4.244966814600335,27531545,AUD,Technology services,No rating,Data processing services,-30.136986301369863,-5.555555555555561,-5.555555555555561,-3.773584905660381,-23.88059701492538,2.100840336134411,0.05496312948208547,0.053783361775521996,0.05622120772799919,0.06072189222613296,0.05371428571428565,0.0561166666666667,24434.712,AUD
SRN,Surefire Resources NL,0.023,AUD,0,629711,4.15565243329426,4167122,AUD,Non-energy minerals,No rating,Other metals/Minerals,-54,4.545454545454549,0,4.545454545454549,-54,5.2795031055904325,0.02264175545509965,0.02274547355462314,0.023373712109215482,0.034606053546959205,0.022999999999999948,0.022349999999999655,14483.353,AUD
EVE,EVE Health Group Limited,0.016,AUD,0,1030000,4.046297500291684,5637226,AUD,Health technology,No rating,Pharmaceuticals: other,-23.809523809523814,0,-5.8823529411764754,-40.74074074074073,-23.809523809523814,3.571428571428714,0.01660030436979108,0.01605131113074664,0.018718263224235608,0.023834090557526697,0.01599999999999998,0.01996666666666665,16480,AUD
AJL,AJ Lucas Group Limited,0.006,AUD,-14.285714285714285,3704825,4.025150939425516,11005837,AUD,Energy minerals,No rating,Coal,-45.45454545454545,-14.285714285714286,-25,-25,-40,4.761904761904793,0.007618998915362055,0.007251980096547893,0.008252081197558131,0.009173906871113684,0.0071428571428571435,0.008400000000000003,22228.95,AUD
ETM,Energy Transition Minerals Ltd.,0.044,AUD,-6.3829787234042605,3001834,3.9604727709696332,106200024,AUD,Non-energy minerals,No rating,Other metals/Minerals,-52.17391304347826,-16.981132075471702,2.3255813953488396,-30.158730158730165,-60.00000000000001,6.655844155844245,0.049369501931520655,0.048728505454956224,0.052043659475770415,0.06785378083465464,0.04928571428571433,0.0520333333333334,132080.696,AUD
OCT,Octava Minerals Ltd.,0.018,AUD,-10.000000000000009,513003,3.9583137219196707,2390314,AUD,Non-energy minerals,No rating,Precious metals,-61.70212765957447,-5.263157894736847,-10.000000000000009,-40,-69.99999999999999,5.952380952381044,0.020115133427945495,0.019492406993447342,0.023084553078002563,0.03827444600826782,0.01942857142857146,0.023433333333333323,9234.054,AUD
M96,Maverick Minerals Australia Ltd,0.007,AUD,16.666666666666664,4382831,3.8829755565990096,12614745,AUD,Non-energy minerals,No rating,Construction materials,0,0,-12.5,-41.666666666666664,-36.36363636363636,6.12244897959182,0.0072675070250651,0.006862335731182373,0.008509839085716063,0.009245621399739968,0.006857142857142856,0.009150000000000004,30679.817,AUD
EML,EML Payments Ltd.,0.307,AUD,-12.285714285714281,2789187,3.8042431448083747,134368634,AUD,Commercial services,Strong buy,Miscellaneous commercial services,-66.81081081081082,-4.0625000000000036,-6.969696969696976,-19.210526315789476,-60.38709677419355,5.77012563983256,0.3261745388479277,0.3277539494609178,0.33973878103693106,0.5378559489145188,0.33028571428571407,0.3318666666666654,856280.409,AUD
WMG,Western Mines Group Ltd,0.17,AUD,-2.857142857142844,189286,3.7932077921817666,22815016,AUD,Non-energy minerals,No rating,Precious metals,-29.16666666666666,-5.555555555555546,0,-5.555555555555546,-26.08695652173913,3.3613445378150844,0.1780175341056599,0.1764479680389123,0.1837389705083863,0.2020685981161548,0.17571428571428568,0.1852833333333334,32178.620000000003,AUD
MHM,Mount Hope Mining Limited,0.24,AUD,9.090909090909086,1155205,3.756074087200238,7584000,AUD,Non-energy minerals,No rating,Other metals/Minerals,49.99999999999999,54.83870967741935,100,77.77777777777776,28.342245989304807,3.8690476190476426,0.1597157850085894,0.1804568727372468,0.14686250851698057,0.15029725831839352,0.1785714285714287,0.13641666666666682,277249.2,AUD
RWC,Reliance Worldwide Corp. Ltd.,4.475,AUD,23.96121883656509,6990801,3.7559411213278198,2735971393,AUD,Producer manufacturing,Buy,Building products,14.743589743589737,22.60273972602739,17.76315789473684,43.42948717948716,30.46647230320698,2.5618515562650614,3.7420026504070294,3.828402640066459,3.6426606552315146,3.640607800860792,3.7949999999999986,3.618916666666671,31283834.474999998,AUD
ECS,Ecs Botanics Holdings Ltd,0.005,AUD,-16.666666666666664,1416660,3.648915339786037,8805773,AUD,Process industries,No rating,Agricultural commodities/Milling,-16.666666666666668,0,0,25,-28.571428571428573,10.000000000000009,0.005375864626115247,0.005386589003045132,0.0051725243148338824,0.006067193608246376,0.0052857142857142825,0.004950000000000013,7083.3,AUD
HYD,Hydrix Limited,0.003,AUD,0,3550000,3.4515916698994675,5728146,AUD,Technology services,No rating,Packaged software,33.30607964593905,-25,-25,-75.00000000000001,-5.901541646409353,7.142857142857211,0.0034365232836662206,0.0032481247655372233,0.0037377451490632403,0.00350549805317283,0.003285714285714283,0.004561505333333337,10650,AUD
HCW,HealthCo Healthcare & Wellness REIT,0.74,AUD,3.4965034965034993,2906704,3.369713014271214,396126710,AUD,Finance,Strong buy,Real estate investment trusts,1.3698630136986314,0,3.207810320781035,7.24637681159421,4.2253521126760605,2.3166023166023293,0.7263749628066797,0.7273397789388066,0.7153311077485793,0.717786406524484,0.7242857142857104,0.7106666666666658,2150960.96,AUD
AQX,Alice Queen Limited,0.006,AUD,-14.285714285714285,3861270,3.3476277417351885,16243604.999999998,AUD,Non-energy minerals,No rating,Precious metals,20,0,0,-25,-40,7.142857142857037,0.006534186179152294,0.006552519905253828,0.007012693387025688,0.0076012620964531815,0.006857142857142848,0.007183333333333331,23167.62,AUD
CMP,Compumedics Limited,0.215,AUD,-4.444444444444448,42845,3.1449795570823516,44946392,AUD,Health technology,No rating,Medical specialties,-36.76470588235295,-4.444444444444448,-6.5217391304347885,-21.818181818181827,-37.68115942028985,2.990033222591346,0.23062422029191884,0.22520196866951525,0.2453379590558589,0.28496407325161505,0.22499999999999984,0.25103333333333405,9211.675,AUD
MXO,Motio Limited,0.053,AUD,0,497505,3.1124214082392316,16780973,AUD,Commercial services,Strong buy,Advertising/Marketing services,-3.63636363636364,8.163265306122442,0,15.217391304347826,5.999999999999992,2.425876010781776,0.050916921415654105,0.051241209836907504,0.050292624569154405,0.048779765454240766,0.05057142857142855,0.04969999999999998,26367.765,AUD
CVC,CVC Limited,1.65,AUD,0,10000,3.0867055591567123,192449903,AUD,Finance,No rating,Investment managers,-18.316831683168324,0.6097560975609762,-11.764705882352953,-19.117647058823536,-21.428571428571434,0.6277056277057412,1.761125775258209,1.6924646778173937,1.8819891109741143,1.9934063699847,1.6771428571428557,1.9682499999999996,16500,AUD
CST,Castile Resources Ltd,0.068,AUD,4.615384615384619,1208851,3.0021646064494147,24912929,AUD,Non-energy minerals,No rating,Precious metals,-45.599999999999994,7.936507936507944,-10.526315789473676,-27.659574468085104,-32,5.14705882352909,0.06925371622059512,0.06683440911997861,0.07562945526346537,0.0879270131756496,0.06457142857142856,0.0788833333333334,82201.868,AUD
LAT,Latitude 66 Limited,0.14,AUD,7.692307692307699,239491,2.984129317960627,23665976,AUD,Non-energy minerals,No rating,Precious metals,89.18918918918921,59.090909090909115,45.83333333333334,-9.677419354838701,-9.677419354838701,4.387755102040728,0.10265501254562247,0.10967028368198987,0.10758275019079382,0.11283938337083621,0.10614285714285712,0.10883333333333339,33528.740000000005,AUD
GIB,Gibb River Diamonds Limited,0.03,AUD,0,281409,2.9526365655660562,6435283,AUD,Non-energy minerals,No rating,Other metals/Minerals,-53.846153846153854,0,-11.764705882352951,-40.00000000000001,-42.30769230769231,3.3333333333332673,0.03328197598473544,0.03162421252812242,0.03768488076862972,0.045917365386454564,0.031428571428571465,0.03976666666666664,8442.27,AUD
VBC,Verbrec Ltd,0.175,AUD,-2.7777777777777803,318014,2.9122667885247013,56639116,AUD,Industrial services,Strong buy,Engineering & construction,-16.666666666666668,-5.405405405405411,-18.604651162790702,-2.7777777777777803,-14.634146341463415,3.183673469387813,0.18433899113221439,0.18179343929095226,0.18479594465287807,0.17495369980829648,0.18214285714285716,0.1785999999999999,55652.45,AUD
KFM,Kingfisher Mining Ltd.,0.084,AUD,7.6923076923077,94883,2.8928184880867023,7597293,AUD,Non-energy minerals,No rating,Other metals/Minerals,-8.695652173913038,15.068493150684946,5.000000000000004,0,2.4390243902439046,1.5306122448979675,0.07577018919430586,0.07577665840080496,0.077683662912085,0.0767977470438425,0.07414285714285719,0.0797166666666667,7970.1720000000005,AUD
RMC,Resimac Group Limited,0.81,AUD,1.8867924528301903,260037,2.869304138271954,314016272,AUD,Finance,Neutral,Finance/Rental/Leasing,-15.624999999999991,0.6211180124223608,1.250000000000001,-5.813953488372085,-21.739130434782595,2.072310405643808,0.7999160164984581,0.7999589337261604,0.8143567089708972,0.8902096702995077,0.8014285714285715,0.815166666666667,210629.97,AUD
BMT,Beamtree Holdings Ltd,0.115,AUD,4.545454545454549,161349,2.8523974606699065,32215035,AUD,Technology services,No rating,Packaged software,-46.51162790697674,0,-4.166666666666659,9.523809523809533,-28.125,3.91304347826074,0.12364755305261275,0.11846090685521443,0.1262558245737977,0.15831591135607367,0.11642857142857159,0.11911666666666672,18555.135000000002,AUD
AUR,Auris Minerals Ltd.,0.017,AUD,21.428571428571434,601231,2.848760957119166,18012764,AUD,Non-energy minerals,No rating,Other metals/Minerals,-32,30.769230769230784,13.333333333333346,-22.72727272727272,-45.16129032258064,2.100840336134489,0.014692646989643548,0.014424792840016937,0.01777654277264194,0.021671943015512337,0.014428571428571433,0.018983333333333352,10220.927000000001,AUD
EMC,Everest Metals Corporation Limited,0.11,AUD,0,510737,2.8369770136522576,29667773,AUD,Non-energy minerals,No rating,Precious metals,-12,9.999999999999995,4.761904761904766,4.761904761904766,-24.137931034482754,5.000000000000105,0.10818226912364584,0.10739453651738577,0.10821254911272064,0.11658245560950382,0.10500000000000007,0.10611666666666664,56181.07,AUD
ALB,Albion Resources Ltd.,0.056,AUD,11.999999999999996,742199,2.812687351681892,7259167,AUD,Non-energy minerals,No rating,Other metals/Minerals,-8.196721311475406,0,19.148936170212767,21.739130434782613,-8.196721311475406,5.229591836734342,0.04891859110002517,0.050826564890903,0.048251912751059445,0.05478277538681038,0.05328571428571437,0.047400000000000046,41563.144,AUD
KYN,Kyron Capital Group,0.056,AUD,-6.666666666666661,753429,2.791728885908129,7686983,AUD,Consumer services,No rating,Hotels/Resorts/Cruise lines,180.00000000000003,-12.5,-51.30434782608696,-93.41176470588235,-93.41176470588235,7.397959183672924,0.07908035522562139,0.06470489864298046,0.2074325619013714,0.7453461546418201,0.06357142857142864,0.24775000000000164,42192.024,AUD
BSN,Basin Energy Limited,0.03,AUD,11.111111111111107,521425,2.781820548633644,7059270,AUD,Non-energy minerals,No rating,Other metals/Minerals,-34.78260869565218,36.36363636363637,3.4482758620689564,-14.285714285714297,-26.829268292682933,3.5714285714286835,0.026688060651219498,0.026765789679914997,0.02908654543635028,0.035180273444441613,0.02614285714285716,0.03085000000000004,15642.75,AUD
LGM,Legacy Minerals Holdings Limited,0.105,AUD,-12.5,690910,2.773332241517656,24013828,AUD,Non-energy minerals,No rating,Precious metals,-51.16279069767442,-19.230769230769237,-4.545454545454549,-19.230769230769237,-47.50000000000001,8.163265306122296,0.11949766820104703,0.12169801207062968,0.12024046959406308,0.15438673350978172,0.12557142857142858,0.1168333333333333,72545.55,AUD
GG1,Green & Gold Minerals Limited,0.145,AUD,0,64295,2.7673521740253255,9181384,AUD,Non-energy minerals,No rating,Precious metals,-26.395939086294426,-3.3333333333333366,-9.375000000000009,11.538461538461528,-14.705882352941188,3.4482758620688734,0.15444231648686643,0.1486839990264978,0.15690202337545717,,0.1464285714285716,0.1551666666666667,9322.775,AUD
IDT,IDT Australia Limited,0.044,AUD,0,692265,2.766421940037982,18088102,AUD,Health technology,No rating,Pharmaceuticals: major,-13.72549019607843,-2.222222222222224,37.49999999999999,9.999999999999993,-8.333333333333341,4.38311688311675,0.04122582100436055,0.04409742628715624,0.03842657353055592,0.047814730749091615,0.04585714285714292,0.036000000000000025,30459.66,AUD
RAG,Ragnar Metals Limited,0.02,AUD,0,680230,2.723920671011186,9769787,AUD,Non-energy minerals,No rating,Other metals/Minerals,-25.925925925925924,0,-4.761904761904765,-23.076923076923073,-42.85714285714286,1.4285714285712687,0.021375825956118796,0.02029644644230273,0.023892683452854998,0.025507161573531667,0.019999999999999973,0.025050000000000003,13604.6,AUD
BGT,Bio-Gene Technology Ltd.,0.018,AUD,-18.181818181818183,244445,2.6642710080621868,9637344,AUD,Process industries,No rating,Chemicals: agricultural,-28.00000000000001,-25.000000000000007,5.882352941176455,-35.71428571428572,-41.935483870967744,4.761904761904769,0.020503583053292935,0.021006294119255895,0.021783601927112428,0.02743136667886634,0.021857142857142943,0.02191666666666667,4400.009999999999,AUD
IND,Industrial Minerals Limited,0.12,AUD,9.090909090909086,115789,2.633747008889172,11035475,AUD,Non-energy minerals,No rating,Construction materials,4.3478260869565135,22.448979591836725,4.3478260869565135,-17.241379310344826,4.3478260869565135,3.5119047619047716,0.11267276313815573,0.10889702661177554,0.12110911732168116,0.13641065250521162,0.10471428571428569,0.13040000000000004,13894.68,AUD
